STA_ID,Station_Name,Elevation,Latitude,Longitude,Nearby_City,HydroID,BasinID,Owner,Maintenance,Operator,MapID,CollectID,County,Basin,Agency,HydroArea,Sensors
TCK,THOMES CREEK (CDF),1025,39.858,-122.612,PASKENTA,5,6501, , ,3,12,0,TEHAMA,SACRAMENTO R,CAL FIRE,SACRAMENTO RIVER,"2,4,9,10,11,12,13,14,17,26,30,31,32,77,78"
TCN,STANISLAUS R AT CONFLUENCE N AND M FORKS,1200,38.147,-120.371,ANGELS CAMP,6,8501, , ,801,18,0,TUOLUMNE,STANISLAUS R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
TCP,TIGER CREEK POWERHOUSE,2360,38.45,-120.483,JACKSON,6,8301, , ,60,18,0,CALAVERAS,MOKELUMNE R,Pacific Gas & Electric,SAN JOAQUIN RIVER,"2,4,12,14,16,30,31,32,45"
TCR,TRACY CARBONA,140,37.7,-121.433,TRACY,6,9301, , ,40,23,0,SAN JOAQUIN,SAN JOAQUIN FLOOR,National Weather Service,SAN JOAQUIN RIVER,2
TCT,TAHOE CITY,6250,39.167,-120.15,TAHOE CITY,8,10601, , ,999,14,0,PLACER,LAKE TAHOE,None Specified,NORTH LAHONTAN,"3,18,82"
TDD,N FK OF M FK TULE R BLW TULE DIV DAM,5100,36.2086,-118.6575,CAMP NELSON,6,9601, , ,60,32,0,TULARE,TULE R,Pacific Gas & Electric,SAN JOAQUIN RIVER,"1,14"
TDO,NF OF MF TULE R BLW DOYLE SPRINGS,3920,36.2047,-118.6672,SPRINGVILLE,6,9601, , ,61,32,0,TULARE,TULE R,Pacific Gas and Electric Company,SAN JOAQUIN RIVER,"1,14"
TDP,TULLOCK POWERHOUSE TAILRACE,360,37.876,-120.605,KNIGHTS FERRY,6,8501, , ,801,24,0,TUOLUMNE,STANISLAUS R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
TDS,TULLOCH DAM SPILLWAY,475,37.874,-120.602,KNIGHTS FERRY,6,8501, , ,801,24,0,TUOLUMNE,STANISLAUS R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
TEA,TEAL CLUB AT FRANK HORAN SLOUGH,0,38.1766,-122.0872,FAIRFIELD,5,8101, , ,705,16,0,SOLANO,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,"14,25,100"
TEH,SACRAMENTO RIVER AT TEHAMA BRIDGE,213,40.02875519,-122.117981,TEHAMA,5,6501,700,999,1,8,0,TEHAMA,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,169"
TEL,TUOLUMNE-ELEANOR CK,4500,37.969,-119.881,HETCHY HETCHY,6,8601, , ,3,25,0,TUOLUMNE,TUOLUMNE R,CAL FIRE,SAN JOAQUIN RIVER,66
TES,TIOGA PASS ENTRY STATION,9945,37.91085434,-119.2584534,LEE VINING,6,8601,52,999,1,999,0,TUOLUMNE,TUOLUMNE R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"3,4,9,10,12,14,18,30,31,32,77,78,82,96,97,98,99,103,104,105,106,107,108,115"
TFR,THERMALITO FOREBAY,230,39.519,-121.629,OROVILLE,5,7301, , ,1,13,0,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,"15,69"
TGC,TUOLUMNE R AT THE GRAND CYN OF TUOLUMNE ,3830,37.91658783,-119.6598969,YOSEMITE,6,8601, , ,58,25,0,TUOLUMNE,TUOLUMNE R,US Geological Survey,SAN JOAQUIN RIVER,"1,4,12,14,16,20,25,26,27,41,100"
TGP,TIOGA PASS,9800,37.917,-119.253,TUOLUMNE MEADOWS,9,10901, , ,69,25,0,MONO,MONO LAKE,Southern California Edison Company,SOUTH LAHONTAN,"3,18,82"
TGR,TIGER CREEK PH,2360,38.45,-120.483,WEST POINT,6,8301, , ,60,18,0,AMADOR,MOKELUMNE R,Pacific Gas & Electric,SAN JOAQUIN RIVER,"2,45"
TGS,TRINITY GUARD STATION,4100,40.825,-122.66,LEWISTON,1,901, , ,50,8,0,TRINITY,TRINITY R,US Bureau of Reclamation,NORTH COAST,"2,4,14,16,45"
THA,TOTAL RELEASE-FEATHER R BLW THERMALITO,900,39.45,-121.633,OROVILLE,5,7301, , ,1,13,0,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,85
THB,TUOLUMNE RIVER AT HICKMAN BRDG WATERFORD,100,37.63603,-120.75928,WATERFORD,6,8601, , ,801,24,0,STANISLAUS,TUOLUMNE R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
THC,LAKE TAHOE AT TAHOE CITY,6230,39.182,-120.119,TAHOE CITY,8,10501, , ,1,14,0,PLACER,TRUCKEE R,CA Dept of Water Resources,NORTH LAHONTAN,"2,4,6,7,14"
THD,THERMALITO DIVERS POOL,230,39.528,-121.543,OROVILLE,5,7301, , ,1,13,0,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,15
THE,LAKE THOMAS A EDISON,7800,37.382,-119.02,,6,9001, , ,68,25,0,FRESNO,SAN JOAQUIN R,Southern California Edison Company,SAN JOAQUIN RIVER,"3,18,82"
THL,THOUSAND LAKES,6500,40.71,-121.577,HAT CREEK,5,6701, , ,19,9,0,SHASTA,PIT R,Hat Creek Ranger District,SACRAMENTO RIVER,"3,18,82"
THO,THOMES CREEK AT PASKENTA,720,39.88784027,-122.5285645,PASKENTA,5,6501,700,999,1,12,0,TEHAMA,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,2,14,16,20,45"
TID,TURLOCK IRRIGATION DISTRICT OFFICE,100,37.501,-120.854,TURLOCK,6,8601,203,700,203,24,0,STANISLAUS,TUOLUMNE R,Turlock Irrigation District,SAN JOAQUIN RIVER,14
TIL,TID CANAL AT LA GRANGE,296,37.672,-120.443,TURLOCK,6,8601, , ,203,24,0,STANISLAUS,TUOLUMNE R,Turlock Irrigation District,SAN JOAQUIN RIVER,20
TIS,SACTO R AT TISDALE WEIR (CREST 45.5'),45,39.02643967,-121.8220825,GRIMES,5,6501, , ,1,13,0,SUTTER,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,16,20,169"
TJC,TRINITY R AT JUNCTION CITY,1445,40.72847748,-123.0619736,JUNCTION CITY,1,901, , ,58,7,0,TRINITY,TRINITY R,US Geological Survey,NORTH COAST,"1,14,20"
TK2,TRUCKEE 2,6400,39.3,-120.194,TRUCKEE,8,10501, , ,54,14,0,PLACER,TRUCKEE R,Natural Resources Conservation Service,NORTH LAHONTAN,"2,3,4,18,30,31,32,82"
TKE,TRUCKEE RS (OBS),6020,39.333,-120.183,TRUCKEE,8,10501, , ,44,14,0,NEVADA,TRUCKEE R,US Forest Service,NORTH LAHONTAN,"2,45"
TKS,TRUCKEE RS (SNOW COURSE),6000,39.333,-120.192,TRUCKEE,8,10501, , ,999,14,0,NEVADA,TRUCKEE R,None Specified,NORTH LAHONTAN,"3,18,82"
TKT,TRUCKEE RIVER AT TAHOE,6217,39.164,-120.143,TAHOE CITY,8,10601, , ,58,14,0,PLACER,LAKE TAHOE,US Geological Survey,NORTH LAHONTAN,"66,90"
TLA,TUOLUMNE R BLW LA GRANGE DAM (CAFG),162,37.66942,-120.44377,LA GRANGE,6,8601, , ,801,24,0,STANISLAUS,TUOLUMNE R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
TLC,TURLOCK LAKE,244,37.6,-120.583,TURLOCK,6,8601, , ,203,24,0,STANISLAUS,TUOLUMNE R,Turlock Irrigation District,SAN JOAQUIN RIVER,15
TLD,TILDEN PARK,1905,37.8836,-122.2219,BERKELEY,2,2001, , ,107,21,0,CONTRA COSTA,EAST BAY,Contra Costa County,SAN FRANCISCO BAY,16
TLG,TUOLUMNE R-LA GRANGE DAM,170,37.666,-120.441,LA GRANGE,6,8601, , ,203,24,0,STANISLAUS,TUOLUMNE R,Turlock Irrigation District,SAN JOAQUIN RIVER,"8,65,66"
TLH,TELEGRAPH HILL,3730,38.03,-120.353,COLUMBIA,6,8501,50,700,50,18,0,TUOLUMNE,STANISLAUS R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,4,14,16,30,31,32,45"
TLK,TRINITY RIVER BELOW LIMEKILN GULCH,1650,40.673,-122.919,DOUGLAS CITY,1,901, , ,404,8,0,TRINITY,TRINITY R,US Geological Survey & US Bureau of Reclamation,NORTH COAST,"1,4,14,16,20,25,27,61"
TLM,TUOLUMNE-CHERRY CREEK,910,37.967777,-119.916389,SAN JOAQUIN,6,8601, , ,999,25,0,TUOLUMNE,TUOLUMNE R,None Specified,SAN JOAQUIN RIVER,"65,66"
TLN,TUOLUMNE NR HETCH HETCHY,3796,37.938,-119.797,MATHER,6,8601, , ,74,25,0,TUOLUMNE,TUOLUMNE R,City of San Francisco,SAN JOAQUIN RIVER,65
TLP,TULE RIVER PH,2450,36.163,-118.707,PORTERVILLE,7,9601, , ,168,32,0,TULARE,TULE R,Southern California Edison Company,TULARE LAKE,2
TLR,TULE R NR ROAD 64,240,36.0872,-119.4289,CORCORAN,6,9601, , ,56,31,0,TULARE,TULE R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"1,14"
TLS,TUOLUMNE R NEAR LUMSDEN CAMPGROUND,1421,37.83612,-120.05367,GROVELAND,6,8601, , ,801,24,0,TUOLUMNE,TUOLUMNE R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
TM1,THOMPSON MEADOW SITE #1,5504,39.979199,-120.476418,PORTOLA,5,7301, , ,707,14,2,PLUMAS,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,164,165"
TM2,THOMPSON MEADOW SITE #2,5466,39.974259,-120.472696,PORTOLA,5,7301, , ,707,14,2,PLUMAS,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,164,165"
TM3,THOMPSON MEADOW SITE #3,5496,39.980137,-120.479876,PORTOLA,5,7301, , ,707,14,2,PLUMAS,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,164,165"
TMF,TAMARACK FLAT,6550,38.803,-120.103,KYBURZ,5,7701, , ,1,17,0,EL DORADO,AMERICAN R,CA Dept of Water Resources,SACRAMENTO RIVER,"3,18,82"
TMK,TAMARACK CREEK,7250,37.178,-119.205,,6,9001, , ,68,25,0,FRESNO,SAN JOAQUIN R,Southern California Edison Company, Big Creek,SAN JOAQUIN RIVER
TMM,TUOLUMNE MEADOWS (NPS),9200,37.868,-119.319,TUOLUMNE MEADOWS,6,8601, , ,55,25,0,TUOLUMNE,TUOLUMNE R,National Park Service,SAN JOAQUIN RIVER,"2,4,9,10,12,13,14,30,31,32,77,78"
TMP,TOMASINI POINT,40,38.117,-122.85,POINT REYES,2,1701, , ,7,16,0,MARIN,COAST-MARIN,CA Dept of Health Services (Richmond),SAN FRANCISCO BAY,"1,2,4,9,10,12,45"
TMR,TAMARACK SUMMIT,7550,37.165,-119.2,SHAVER LAKE,6,9001,50,700,50,25,0,FRESNO,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,3,4,14,16,18,30,31,32,45,82"
TMS,THREE MILE SLOUGH,15,38.106,-121.7,ANTIOCH,5,6501, , ,1,17,0,SACRAMENTO,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"5,14,25,100"
TMT,THERMALITO  TOTAL,140,39.458,-121.638,OROVILLE,5,7301, , ,1,13,0,BUTTE,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,15
TNC,TRINITY CAMP,2100,40.679,-122.833,LEWISTON,1,901, , ,3,8,0,TRINITY,TRINITY R,CAL FIRE,NORTH COAST,"2,4,9,10,11,12,13,14,17,26,30,31,32,77,78"
TND,TYNDALL CREEK,10650,36.632,-118.392,LONE PINE,7,9701, , ,1,32,0,TULARE,KERN R,CA Dept of Water Resources,TULARE LAKE,"3,18,82"
TNL,TRINITY R AT LEWISTON,1816,40.719,-122.802,LEWISTON,1,901, , ,50,8,0,TRINITY,TRINITY R,US Bureau of Reclamation,NORTH COAST,"65,66"
TNM,TINEMAHA RESERVOIR,3882,37.058,-118.225,POVERTY HILLS,9,11001, , ,71,26,0,INYO,OWENS R,City of Los Angeles; Dept of Water and Power,SOUTH LAHONTAN,15
TNY,TENAYA LAKE,8150,37.838,-119.448,TUOLUMNE MEADOWS,6,8701,702,702,1,25,0,MARIPOSA,MERCED R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"2,3,4,9,10,12,14,18,30,31,32,77,78,82,96,97,98,99,103,104,105,106,107,108,115,194,195,196,197,198,199"
TOT,COMBINED SSD & WCD FLOWS,4030,40.3814,-120.4342,STANDISH,8,10401, , ,1,10,0,LASSEN,SUSAN R,CA Dept of Water Resources,NORTH LAHONTAN,"20,69"
TPI,TOM PAINE SLOUGH ABV INTAKE STRUCTURE,9,37.7901001,-121.4185104,TRACY,6,9001, , ,1,999,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"1,14,25,100,141,144"
TPP,TOM PAINE SLOUGH NR PESCADERO,10,37.76728439,-121.3510284,TRACY,6,9001, , ,703,999,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources/O & M,SAN JOAQUIN RIVER,"1,14,141,144"
TPS,TOM PAINE SLOUGH ABV THE MOUTH,9,37.79053497,-121.4186325,TRACY,6,9001, , ,704,999,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources/NCRO,SAN JOAQUIN RIVER,"1,14,25,100,141,144"
TRD,TRAGEDY SPRINGS,7900,38.638,-120.143,PLASSE,6,8301, , ,999,18,0,AMADOR,MOKELUMNE R,None Specified,SAN JOAQUIN RIVER,"3,18,82"
TRF,TRUCKEE RIVER AT FARAD,5153,39.428,-120.033,RENO, NV,8,10601, , ,58,14,0,NEVADA,LAKE TAHOE,NORTH LAHONTAN,"65,66"
TRG,TRAGEDY CREEK,8150,38.63,-120.145,PLASSE,6,8301, , ,12,18,0,AMADOR,MOKELUMNE R,Amador Ranger District,SAN JOAQUIN RIVER,"3,18,82"
TRH,TUOLUMNE RIVER NEAR HETCH HETCHY,3430,37.93741989,-119.798233,MATHER,6,8601, , ,58,25,0,TUOLUMNE,TUOLUMNE R,US Geological Survey,SAN JOAQUIN RIVER,"1,14,20,25"
TRI,TRIMMER,1540,36.9,-119.2,SANGER,6,9401, , ,44,31,0,FRESNO,KINGS R,US Forest Service,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,26,30,31,32,45,77,78"
TRK,TRUCKEE RIVER NEAR TRUCKEE,5858,39.29629517,-120.2054749,TRUCKEE,8,10501, , ,58,14,0,NEVADA,TRUCKEE R,US Geological Survey,NORTH LAHONTAN,"1,14,20"
TRL,TRAILHEAD,9100,36.337,-118.155,OLANCHA,9,11001, , ,71,32,0,INYO,OWENS R,City of Los Angeles; Dept of Water and Power,SOUTH LAHONTAN,"3,18,82"
TRM,TERMINUS DAM,752,36.415,-119.002,VISALIA,7,9501, , ,56,31,0,TULARE,KAWEAH R,US Army Corps of Engineers,TULARE LAKE,"2,6,7,8,15,22,23,31,32,45,64,76,91,93,94,200"
TRN,TURNER CUT NEAR HOLT,0,37.9928,-121.4542,HOLT,6,9001, , ,5,23,0,SAN JOAQUIN,SAN JOAQUIN R,USGS and DWR,SAN JOAQUIN RIVER,"1,5,20,21,25,27,28,61,62,100"
TRP,TRACY PUMPING PLANT,3,37.8,-121.585,TRACY,6,9001, , ,703,23,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources/O & M,SAN JOAQUIN RIVER,"70,101,109,112,148,100,000,000,000,000,000"
TRR,KAWEAH RIVER AT THREE RIVERS,833,36.4439,-118.9044,THREE RIVERS,7,9501, , ,56,32,0,TULARE,KAWEAH R,US Army Corps of Engineers,TULARE LAKE,20
TRS,TROUGH SPRING,4000,39.296,-122.654,FOUTS SPRING,5,7251, , ,56,12,0,COLUSA,STONY CR,US Army Corps of Engineers,SACRAMENTO RIVER,"2,45"
TRV,NF OF MF TULE R CNL BL DOYLE SPRGS PUMP,5050,36.1708,-118.6947,SPRINGVILLE,7,9601, , ,61,32,0,TULARE,TULE R,Pacific Gas and Electric Company, Auberry,TULARE LAKE
TRW,TUOLUMNE R AT WATERFORD,100,37.6336,-120.76556,WATERFORD,6,8601, , ,706,24,2,STANISLAUS,TUOLUMNE R,CA Dept of Water Resources/SCRO,SAN JOAQUIN RIVER,"1,14,20,25,100"
TSB,TUOLUMNE RIVER AT SHILOH BRIDGE,36,37.60273,-121.13138,MODESTO,6,8601, , ,801,23,0,STANISLAUS,TUOLUMNE R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
TSC,SF TULE R NR SUCCESS,770,36.0425,-118.8567,PORTERVILLE,7,9601, , ,56,32,0,TULARE,TULE R,US Army Corps of Engineers,TULARE LAKE,"1,14"
TSF,TUOLUMNE RIVER NEAR SANTE FE BRIDGE,45,37.62291,-120.89874,HUGHSON,6,8601, , ,801,24,0,STANISLAUS,TUOLUMNE R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
TSG,TULE R NR SPRINGVILLE,680,36.1006,-118.8686,PORTERVILLE,7,9601, , ,56,32,0,TULARE,TULE R,US Army Corps of Engineers,TULARE LAKE,"1,14"
TSL,THREEMILE SLOUGH AT SAN JOAQUIN RIVER,10,38.1033,-121.6861,ANTIOCH,5,6501, , ,5,16,0,SACRAMENTO,SACRAMENTO R,USGS and DWR,SACRAMENTO RIVER,"1,20,21,25,27,61,100,222,223,224,225,226,227,228,229,230"
TSP,NF OF MF TULE R NR SPRINGVILLE,2920,36.1747,-118.6947,SPRINGVILLE,6,9601, , ,61,32,0,TULARE,TULE R,Pacific Gas and Electric Company, Auberry,SAN JOAQUIN RIVER
TTC,TRUCKEE RIVER AT TAHOE CITY,5930,39.1662941,-120.1443558,TAHOE CITY,8,10501, , ,58,14,0,PLACER,TRUCKEE R,US Geological Survey,NORTH LAHONTAN,"1,4,14,16,20,25,41,100"
TTK,TERMINAL TANK (KB004207),650,37.399,-121.834,SANTA CLARA,2,2801, , ,703,23,0,SANTA CLARA,SF BAY,CA Dept of Water Resources/O & M,SAN FRANCISCO BAY,"25,27,100,114"
TTS,TUOLUMNE R AT TURLOCK LK ST REC CAMPGRD,110,37.63153,-120.5829,WATERFORD,6,8601, , ,801,24,0,STANISLAUS,TUOLUMNE R,CA Dept of Fish and Game,SAN JOAQUIN RIVER,25
TUL,TULLOCH,515,37.875,-120.603,SONORA,6,8501, , ,50,24,0,CALAVERAS,STANISLAUS R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"6,15,22,23,48,71,74,76,85,94,200"
TUM,TUOLUMNE MEADOWS,8600,37.873,-119.35,TUOLUMNE MEADOWS,6,8601,702,702,1,25,0,TUOLUMNE,TUOLUMNE R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"1,2,3,4,5,9,10,12,14,16,18,20,25,26,27,30,31,32,45,52,82,103,104,105,106,115,146,194,195,196,197,198,199,208"
TUN,TUNNEL GUARD STATION,8900,36.367,-118.288,LONE PINE,7,9701,702,702,702,32,0,TULARE,KERN R,CA Dept of Water Resources/Snow Surveys,TULARE LAKE,"3,4,14,30,31,32,82"
TVL,THOMPSON VALLEY,5404,39.979,-120.4789,PORTOLA,5,7301, , ,1,14,0,PLUMAS,FEATHER R,CA Dept of Water Resources,SACRAMENTO RIVER,"2,4,9,12,14,17,26,30,31,32,45,77,78,103,115"
TWA,OLD RIVER AT TRACY WILDLIFE ASSOCIATION,0,37.8028,-121.4574,TRACY,6,9001, , ,704,23,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources/NCRO,SAN JOAQUIN RIVER,"25,27,28,61,62,100"
TWI,SAN JOAQUIN RIVER AT TWITCHELL ISLAND,0,38.0969,-121.6691,RIO VISTA,6,9001, , ,705,16,21,SACRAMENTO,SAN JOAQUIN R,CA Dept of Water Resources,SAN JOAQUIN RIVER,"14,25,27,28,61,62,100"
TWS,THERMALITO RIVER OUTLET WEATHER STATION,110,39.458,-121.671,OROVILLE,5,7301, , ,703,13,0,BUTTE,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"4,9,10,12,14,30,31,32,77,78,103,104,105"
UBC,UPPER BURNT CORRAL,9700,37.18355942,-118.937767,,7,9401,702,702,702,999,0,FRESNO,KINGS R,CA Dept of Water Resources/Snow Surveys,TULARE LAKE,"3,4,14,18,30,31,32,82"
UCC,UPPER CHERRY CK,4750,38.031331,-119.901417,HETCH HETCHY,6,8601, , ,180,19,2,TUOLUMNE,TUOLUMNE R,San Francisco County,SAN JOAQUIN RIVER,"1,14,20,146"
UCP,UPPER CARSON PASS,8500,38.695,-119.983,,5,7701, , ,209,19,0,ALPINE,AMERICAN R,El Dorado Irrigation District,SACRAMENTO RIVER,"3,18,82"
UKH,UKIAH,633,39.15,-123.2,UKAIH,1,1601, , ,40,11,0,MENDOCINO,RUSSIAN R,National Weather Service,NORTH COAST,2
UKR,UPPER KIBBIE RIDGE,6700,38.043,-119.887,,6,8601, , ,37,19,0,TUOLUMNE,TUOLUMNE R,Summit Ranger District,SAN JOAQUIN RIVER,"3,18,82"
ULP,UPPER LASSEN PEAK,8500,40.473,-121.507,MANZANITA LAKE,5,7301, , ,999,9,0,SHASTA,FEATHER R,None Specified,SACRAMENTO RIVER,"3,18,82"
UMN,MT. UMUNHUM #2,3090,37.158,-121.904,LEXINGTON HILLS,2,2801, , ,143,23,0,SANTA CLARA,SF BAY,Santa Clara County,SAN FRANCISCO BAY,16
UNI,UNION ISLAND,0,37.824,-121.376,BYRON,5,8101, , ,50,23,0,SAN JOAQUIN,DELTA,US Bureau of Reclamation,SACRAMENTO RIVER,"14,25,100"
UNV,UNION VALLEY,4870,38.864,-120.438,RIVERTON,5,7701, , ,85,18,0,EL DORADO,AMERICAN R,Sacramento Municipal Utility District,SACRAMENTO RIVER,"6,15,22"
UPT,UPPER TRUCKEE AT SOUTH LAKE TAHOE,6229,38.92240906,-119.9915695,SOUTH LAKE TAHOE,8,10501, , ,58,19,0,EL DORADO,TRUCKEE R,US Geological Survey,NORTH LAHONTAN,"1,14,20"
USL,U SAN LEANDRO,477,37.7644,-122.1016,OAKLAND,2,2101, , ,86,21,0,ALAMEDA,ALAMEDA CR,East Bay Municipal Utility District,SAN FRANCISCO BAY,15
UTI,UTICA RESERVOIR,6819,38.440277,-120.00222,BIG MEADOW,6,8501, , ,615,17,37,ALPINE,STANISLAUS R,Northern California Power Agency,SAN JOAQUIN RIVER,"6,15"
UTR,UPPER TRUCKEE,6400,38.873,-119.983,,8,10601, , ,54,19,0,EL DORADO,LAKE TAHOE,Natural Resources Conservation Service,NORTH LAHONTAN,"3,18,82"
UTY,UPPER TYNDALL CREEK,11400,36.65,-118.397,LONE PINE,7,9701, , ,56,32,0,TULARE,KERN R,US Army Corps of Engineers,TULARE LAKE,"3,4,14,30,31,32,82"
UWD,UPPER WOODCHUCK MEADOW,9100,37.038,-118.903,,7,9401, , ,999,26,0,FRESNO,KINGS R,None Specified,TULARE LAKE,"3,18,82"
VAR,VAN ARSDALE RESERVOIR 24HR AVG,1494,39.3839,-123.1025,POTTER VALLEY,1,1201, , ,60,11,0,MENDOCINO,EEL R,Pacific Gas & Electric,NORTH COAST,"6,15"
VBR,WILDCAT CREEK AT VALE,84,37.95319298,-122.3383026,SAN PABLO,2,2001, , ,107,21,23,CONTRA COSTA,EAST BAY,Contra Costa County,SAN FRANCISCO BAY,1
VCU,VICTORIA CANAL NEAR BYRON,0,37.8717,-121.5283,STOCKTON,6,8101, , ,5,23,0,SAN JOAQUIN,DELTA,USGS and DWR,SAN JOAQUIN RIVER,"1,5,20,21,25,27,28,41,61,62,100"
VDM,VIDETTE MEADOW,9500,36.758,-118.41,CEDAR GROVE,7,9401, , ,999,32,0,FRESNO,KINGS R,None Specified,TULARE LAKE,"3,18,82"
VEN,VENADO,1260,38.60861111,-123.0180556,HEALDSBURG,1,1601,700,999,1,0,0,SONOMA,RUSSIAN R,CA Dept of Water Resources,NORTH COAST,"2,4,14,16,45"
VER,VERNALIS (USBR),0,37.667,-121.267,MODESTO,6,9001, , ,50,23,0,SAN JOAQUIN,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"14,25,100"
VGL,VIRGINIA LAKES,9400,38.057,-119.247,BRIDGEPORT,8,10801, , ,1,19,0,MONO,WALKER R,CA Dept of Water Resources,NORTH LAHONTAN,"3,18,82"
VIC,VICTORIA ISLAND,0,37.891,-121.489,BYRON,5,8101, , ,50,23,0,SAN JOAQUIN,DELTA,US Bureau of Reclamation,SACRAMENTO RIVER,"14,25,100,146"
VIN,SACRAMENTO RIVER AT VINA BRIDGE-MAIN CH,185,39.90873718,-122.0924683,CORNING,5,6501,700,999,1,12,0,TEHAMA,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,41,169"
VLC,VOLCANIC KNOB,10050,37.388,-118.903,LAKESHORE,6,9001,50,700,50,26,0,FRESNO,SAN JOAQUIN R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"3,4,14,18,25,30,31,32,73,82"
VLS,VALLEY SPRINGS 2 S.W.,831,38.178,-120.857,VALLEY SPRINGS,6,8401, , ,139,18,0,CALAVERAS,CALAVERAS R,San Joaquin County,SAN JOAQUIN RIVER,16
VLT,VOLTA PH,2200,40.467,-121.867,SHINGLETOWN,5,7001, , ,60,9,0,SHASTA,SACTO VLY NE,Pacific Gas & Electric,SACRAMENTO RIVER,"2,45"
VNE,VENICE ISLAND,0,38.05,-121.496,LODI,5,8101, , ,1,17,0,SAN JOAQUIN,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,"1,2,14"
VNI,SAN JOAQUIN RIVER AT VENICE ISLAND,0,38.05017853,-121.4966965,LODI,5,9001, , ,703,999,0,SAN JOAQUIN,SAN JOAQUIN R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"1,2,14,17,45,141"
VNM,VAN MAREN,118,38.7,-121.308,CITRUS HEIGHTS,5,6501, , ,134,17,0,SACRAMENTO,SACRAMENTO R,Sacramento County,SACRAMENTO RIVER,"1,16"
VNN,VERNON LAKE,6700,38.017,-119.717,MATHER,6,8601, , ,52,19,0,TUOLUMNE,TUOLUMNE R,Yosemite National Park,SAN JOAQUIN RIVER,"3,18,82"
VNO,SACRAMENTO R AT VINA EAST BANK O/F,185,39.90873718,-122.0924683,CORNING,5,6501, , ,707,12,6,TEHAMA,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,20"
VNS,SAN JOAQUIN RIVER NEAR VERNALIS,35,37.67604065,-121.2663269,MODESTO,6,9001,700,999,5,23,0,SAN JOAQUIN,SAN JOAQUIN R,USGS and DWR,SAN JOAQUIN RIVER,"1,14,20,41,146,169"
VNT,VINTON,4944,39.8,-120.183,PORTOLA,5,7301, , ,40,14,0,PLUMAS,FEATHER R,National Weather Service,SACRAMENTO RIVER,"2,45"
VOL,VOLANTI,8,38.181,-122.046,FAIRFIELD,5,8101, , ,705,16,0,SOLANO,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,"1,5,14,25,100"
VON,SACRAMENTO RIVER AT VERONA,43,38.77415466,-121.5980682,VERONA,5,6501,700,999,5,999,0,SUTTER,SACRAMENTO R,USGS and DWR,SACRAMENTO RIVER,"1,14,20,25,27,41,100,169"
VRG,VIRGINIA LAKES RIDGE,9300,38.077,-119.234,BRIDGEPORT,8,10801,999,999,54,19,0,MONO,WALKER R,Natural Resources Conservation Service,NORTH LAHONTAN,"2,3,4,18,30,31,32,45,82"
